id,,,,,,,Temperature,,,,,,Humidity
3982,,,,,,,20.39,,,,,,26.13333333
3983,,,,,,,20.39,,,,,,26.13333333
3984,,,,,,,20.39,,,,,,26.13333333
3985,,,,,,,20.39,,,,,,26.1425
3986,,,,,,,20.39,,,,,,26.145
3987,,,,,,,20.39,,,,,,26.15
3988,,,,,,,20.39,,,,,,26.15
3989,,,,,,,20.39,,,,,,26.15
3990,,,,,,,20.39,,,,,,26.15
3991,,,,,,,20.39,,,,,,26.15
3992,,,,,,,20.39,,,,,,26.15
3993,,,,,,,20.39,,,,,,26.15
3994,,,,,,,20.39,,,,,,26.15
3995,,,,,,,20.39,,,,,,26.16666667
3996,,,,,,,20.39,,,,,,26.16666667
3997,,,,,,,20.39,,,,,,26.1725
3998,,,,,,,20.39,,,,,,26.175
3999,,,,,,,20.39,,,,,,26.175
4000,,,,,,,20.39,,,,,,26.175
4001,,,,,,,20.39,,,,,,26.175
4002,,,,,,,20.39,,,,,,26.175
4003,,,,,,,20.39,,,,,,26.175
4004,,,,,,,20.39,,,,,,26.175
4005,,,,,,,20.39,,,,,,26.18
4006,,,,,,,20.39,,,,,,26.1975
4007,,,,,,,20.39,,,,,,26.2
4008,,,,,,,20.39,,,,,,26.2
4009,,,,,,,20.39,,,,,,26.2
4010,,,,,,,20.39,,,,,,26.2
4011,,,,,,,20.39,,,,,,26.2
4012,,,,,,,20.39,,,,,,26.2
4013,,,,,,,20.39,,,,,,26.2
4014,,,,,,,20.39,,,,,,26.2
4015,,,,,,,20.39,,,,,,26.2
4016,,,,,,,20.39,,,,,,26.2
4017,,,,,,,20.39,,,,,,26.2
4018,,,,,,,20.39,,,,,,26.2
4019,,,,,,,20.39,,,,,,26.2
4020,,,,,,,20.39,,,,,,26.2
4021,,,,,,,20.39,,,,,,26.2
4022,,,,,,,20.39,,,,,,26.2
4023,,,,,,,20.39,,,,,,26.2
4024,,,,,,,20.39,,,,,,26.2
4025,,,,,,,20.39,,,,,,26.2
4026,,,,,,,20.39,,,,,,26.2
4027,,,,,,,20.39,,,,,,26.2
4028,,,,,,,20.39,,,,,,26.2
4029,,,,,,,20.39,,,,,,26.2
4030,,,,,,,20.39,,,,,,26.2
4031,,,,,,,20.39,,,,,,26.2
4032,,,,,,,20.39,,,,,,26.2
4033,,,,,,,20.39,,,,,,26.2
4034,,,,,,,20.39,,,,,,26.2
4035,,,,,,,20.39,,,,,,26.2
4036,,,,,,,20.39,,,,,,26.2
4037,,,,,,,20.39,,,,,,26.2
4038,,,,,,,20.39,,,,,,26.2
4039,,,,,,,20.39,,,,,,26.2
4040,,,,,,,20.39,,,,,,26.2
4041,,,,,,,20.39,,,,,,26.2
4042,,,,,,,20.39,,,,,,26.2
4043,,,,,,,20.39,,,,,,26.2
4044,,,,,,,20.39,,,,,,26.2
4045,,,,,,,20.39,,,,,,26.2
4046,,,,,,,20.39,,,,,,26.2
4047,,,,,,,20.39,,,,,,26.2
4048,,,,,,,20.39,,,,,,26.2
4049,,,,,,,20.39,,,,,,26.2
4050,,,,,,,20.39,,,,,,26.2
4051,,,,,,,20.39,,,,,,26.2
4052,,,,,,,20.39,,,,,,26.2
4053,,,,,,,20.39,,,,,,26.2
4054,,,,,,,20.39,,,,,,26.2
4055,,,,,,,20.39,,,,,,26.2
4056,,,,,,,20.39,,,,,,26.2
4057,,,,,,,20.39,,,,,,26.2
4058,,,,,,,20.39,,,,,,26.2
4059,,,,,,,20.39,,,,,,26.2
4060,,,,,,,20.39,,,,,,26.2
4061,,,,,,,20.39,,,,,,26.2
4062,,,,,,,20.39,,,,,,26.2
4063,,,,,,,20.39,,,,,,26.2
4064,,,,,,,20.39,,,,,,26.2
4065,,,,,,,20.39,,,,,,26.2
4066,,,,,,,20.39,,,,,,26.213
4067,,,,,,,20.39,,,,,,26.216
4068,,,,,,,20.39,,,,,,26.22
4069,,,,,,,20.39,,,,,,26.2225
4070,,,,,,,20.39,,,,,,26.2225
4071,,,,,,,20.39,,,,,,26.2225
4072,,,,,,,20.39,,,,,,26.2225
4073,,,,,,,20.39,,,,,,26.2225
4074,,,,,,,20.4175,,,,,,26.2225
4075,,,,,,,20.4175,,,,,,26.2225
4076,,,,,,,20.4175,,,,,,26.2225
4077,,,,,,,20.42666667,,,,,,26.23
4078,,,,,,,20.42666667,,,,,,26.23
4079,,,,,,,20.42666667,,,,,,26.23
4080,,,,,,,20.42666667,,,,,,26.23
4081,,,,,,,20.42666667,,,,,,26.23
4082,,,,,,,20.42666667,,,,,,26.23
4083,,,,,,,20.42666667,,,,,,26.23
4084,,,,,,,20.42666667,,,,,,26.2425
4085,,,,,,,20.445,,,,,,26.245
4086,,,,,,,20.445,,,,,,26.245
4087,,,,,,,20.445,,,,,,26.245
4088,,,,,,,20.445,,,,,,26.245
4089,,,,,,,20.445,,,,,,26.245
4090,,,,,,,20.445,,,,,,26.245
4091,,,,,,,20.445,,,,,,26.245
4092,,,,,,,20.445,,,,,,26.245
4093,,,,,,,20.445,,,,,,26.245
4094,,,,,,,20.445,,,,,,26.245
4095,,,,,,,20.445,,,,,,26.245
4096,,,,,,,20.445,,,,,,26.245
4097,,,,,,,20.445,,,,,,26.245
4098,,,,,,,20.445,,,,,,26.245
4099,,,,,,,20.445,,,,,,26.245
4100,,,,,,,20.445,,,,,,26.245
4101,,,,,,,20.445,,,,,,26.254
4102,,,,,,,20.445,,,,,,26.26
4103,,,,,,,20.445,,,,,,26.26
4104,,,,,,,20.445,,,,,,26.26
4105,,,,,,,20.445,,,,,,26.26
4106,,,,,,,20.445,,,,,,26.26
4107,,,,,,,20.445,,,,,,26.26
4108,,,,,,,20.445,,,,,,26.26
4109,,,,,,,20.445,,,,,,26.2675
4110,,,,,,,20.445,,,,,,26.2675
4111,,,,,,,20.445,,,,,,26.2675
4112,,,,,,,20.445,,,,,,26.2675
4113,,,,,,,20.445,,,,,,26.2675
4114,,,,,,,20.445,,,,,,26.2675
4115,,,,,,,20.445,,,,,,26.2675
4116,,,,,,,20.445,,,,,,26.2675
4117,,,,,,,20.445,,,,,,26.2675
4118,,,,,,,20.445,,,,,,26.29
4119,,,,,,,20.445,,,,,,26.29
4120,,,,,,,20.445,,,,,,26.29
4121,,,,,,,20.445,,,,,,26.29
4122,,,,,,,20.445,,,,,,26.29
4123,,,,,,,20.46333333,,,,,,26.29
4124,,,,,,,20.46333333,,,,,,26.29
4125,,,,,,,20.46333333,,,,,,26.29
4126,,,,,,,20.46333333,,,,,,26.29
4127,,,,,,,20.46333333,,,,,,26.29
4128,,,,,,,20.46333333,,,,,,26.29
4129,,,,,,,20.46333333,,,,,,26.29
4130,,,,,,,20.46333333,,,,,,26.29
4131,,,,,,,20.46333333,,,,,,26.29
4132,,,,,,,20.4725,,,,,,26.29
4133,,,,,,,20.4725,,,,,,26.29
4134,,,,,,,20.4725,,,,,,26.29
4135,,,,,,,20.4725,,,,,,26.29
4136,,,,,,,20.5,,,,,,26.29
4137,,,,,,,20.5,,,,,,26.29
4138,,,,,,,20.5,,,,,,26.29
4139,,,,,,,20.5,,,,,,26.29
4140,,,,,,,20.5,,,,,,26.29
4141,,,,,,,20.5,,,,,,26.29
4142,,,,,,,20.5,,,,,,26.29
4143,,,,,,,20.5,,,,,,26.29
4144,,,,,,,20.5,,,,,,26.29
4145,,,,,,,20.5,,,,,,26.29
4146,,,,,,,20.5,,,,,,26.29
4147,,,,,,,20.5,,,,,,26.29
4148,,,,,,,20.5,,,,,,26.29
4149,,,,,,,20.5,,,,,,26.29
4150,,,,,,,20.5,,,,,,26.29
4151,,,,,,,20.5,,,,,,26.29
4152,,,,,,,20.5,,,,,,26.29
4153,,,,,,,20.5,,,,,,26.29
4154,,,,,,,20.5,,,,,,26.29
4155,,,,,,,20.5,,,,,,26.29
4156,,,,,,,20.5,,,,,,26.29
4157,,,,,,,20.5,,,,,,26.29
4158,,,,,,,20.5,,,,,,26.29
4159,,,,,,,20.5,,,,,,26.29
4160,,,,,,,20.5,,,,,,26.29
4161,,,,,,,20.5,,,,,,26.29
4162,,,,,,,20.5,,,,,,26.29
4163,,,,,,,20.5,,,,,,26.29
4164,,,,,,,20.5,,,,,,26.29
4165,,,,,,,20.5,,,,,,26.29
4166,,,,,,,20.5,,,,,,26.29
4167,,,,,,,20.5,,,,,,26.29
4168,,,,,,,20.5,,,,,,26.29
4169,,,,,,,20.5,,,,,,26.29
4170,,,,,,,20.5,,,,,,26.29
4171,,,,,,,20.5,,,,,,26.29
4172,,,,,,,20.5,,,,,,26.29
4173,,,,,,,20.5,,,,,,26.2925
4174,,,,,,,20.5,,,,,,26.315
4175,,,,,,,20.5,,,,,,26.315
4176,,,,,,,20.5,,,,,,26.315
4177,,,,,,,20.5,,,,,,26.315
4178,,,,,,,20.5,,,,,,26.32333333
4179,,,,,,,20.5,,,,,,26.32333333
4180,,,,,,,20.5,,,,,,26.32333333
4181,,,,,,,20.5,,,,,,26.32333333
4182,,,,,,,20.5,,,,,,26.32333333
4183,,,,,,,20.5,,,,,,26.34
4184,,,,,,,20.5,,,,,,26.34
4185,,,,,,,20.5,,,,,,26.34
4186,,,,,,,20.5,,,,,,26.34
4187,,,,,,,20.5,,,,,,26.34
4188,,,,,,,20.5,,,,,,26.34
4189,,,,,,,20.5,,,,,,26.34
4190,,,,,,,20.5,,,,,,26.34
4191,,,,,,,20.5,,,,,,26.34
4192,,,,,,,20.5,,,,,,26.3425
4193,,,,,,,20.5,,,,,,26.3425
4194,,,,,,,20.5,,,,,,26.35666667
4195,,,,,,,20.5,,,,,,26.35666667
4196,,,,,,,20.5,,,,,,26.35666667
4197,,,,,,,20.5,,,,,,26.35666667
4198,,,,,,,20.5,,,,,,26.35666667
4199,,,,,,,20.5,,,,,,26.35666667
4200,,,,,,,20.5,,,,,,26.365
4201,,,,,,,20.5,,,,,,26.365
4202,,,,,,,20.5,,,,,,26.365
4203,,,,,,,20.5,,,,,,26.365
4204,,,,,,,20.5,,,,,,26.376
4205,,,,,,,20.5,,,,,,26.39
4206,,,,,,,20.5,,,,,,26.39
4207,,,,,,,20.5,,,,,,26.39
4208,,,,,,,20.5,,,,,,26.39
4209,,,,,,,20.5,,,,,,26.39
4210,,,,,,,20.5,,,,,,26.39
4211,,,,,,,20.5,,,,,,26.39
4212,,,,,,,20.5,,,,,,26.39
4213,,,,,,,20.5,,,,,,26.39
4214,,,,,,,20.5,,,,,,26.39
4215,,,,,,,20.5,,,,,,26.39
4216,,,,,,,20.5,,,,,,26.39
4217,,,,,,,20.5,,,,,,26.39
4218,,,,,,,20.5,,,,,,26.39
4219,,,,,,,20.5,,,,,,26.39
4220,,,,,,,20.5,,,,,,26.39
4221,,,,,,,20.5,,,,,,26.39
4222,,,,,,,20.5,,,,,,26.39
4223,,,,,,,20.5,,,,,,26.39
4224,,,,,,,20.5,,,,,,26.39
4225,,,,,,,20.5,,,,,,26.39
4226,,,,,,,20.5,,,,,,26.39
4227,,,,,,,20.5,,,,,,26.39
4228,,,,,,,20.5,,,,,,26.39
4229,,,,,,,20.5,,,,,,26.39
4230,,,,,,,20.5,,,,,,26.39
4231,,,,,,,20.5,,,,,,26.39
4232,,,,,,,20.5,,,,,,26.39
4233,,,,,,,20.5,,,,,,26.39
4234,,,,,,,20.5,,,,,,26.39
4235,,,,,,,20.5,,,,,,26.39
4236,,,,,,,20.5,,,,,,26.39
4237,,,,,,,20.5,,,,,,26.39
4238,,,,,,,20.5,,,,,,26.39
4239,,,,,,,20.5,,,,,,26.39
4240,,,,,,,20.5,,,,,,26.39
4241,,,,,,,20.5,,,,,,26.39
4242,,,,,,,20.5,,,,,,26.39
4243,,,,,,,20.5,,,,,,26.39
4244,,,,,,,20.5,,,,,,26.39
4245,,,,,,,20.5,,,,,,26.4175
4246,,,,,,,20.5,,,,,,26.4175
4247,,,,,,,20.5,,,,,,26.4175
4248,,,,,,,20.5,,,,,,26.4175
4249,,,,,,,20.5,,,,,,26.42666667
4250,,,,,,,20.5,,,,,,26.42666667
4251,,,,,,,20.5,,,,,,26.4425
4252,,,,,,,20.5,,,,,,26.4425
4253,,,,,,,20.5,,,,,,26.445
4254,,,,,,,20.5,,,,,,26.445
4255,,,,,,,20.5,,,,,,26.445
4256,,,,,,,20.5,,,,,,26.445
4257,,,,,,,20.5,,,,,,26.445
4258,,,,,,,20.5,,,,,,26.445
4259,,,,,,,20.5,,,,,,26.445
4260,,,,,,,20.5,,,,,,26.445
4261,,,,,,,20.5,,,,,,26.445
4262,,,,,,,20.5,,,,,,26.445
4263,,,,,,,20.5,,,,,,26.456
4264,,,,,,,20.5,,,,,,26.46
4265,,,,,,,20.5,,,,,,26.46333333
4266,,,,,,,20.5,,,,,,26.46333333
4267,,,,,,,20.5,,,,,,26.46333333
4268,,,,,,,20.5,,,,,,26.46333333
4269,,,,,,,20.5,,,,,,26.47
4270,,,,,,,20.5,,,,,,26.4725
4271,,,,,,,20.5,,,,,,26.4725
4272,,,,,,,20.5,,,,,,26.4725
4273,,,,,,,20.5,,,,,,26.4725
4274,,,,,,,20.5,,,,,,26.4725
4275,,,,,,,20.5,,,,,,26.4725
4276,,,,,,,20.5,,,,,,26.4725
4277,,,,,,,20.5,,,,,,26.495
4278,,,,,,,20.5,,,,,,26.4975
4279,,,,,,,20.5,,,,,,26.4975
4280,,,,,,,20.5,,,,,,26.5
4281,,,,,,,20.5,,,,,,26.5
4282,,,,,,,20.5,,,,,,26.5
4283,,,,,,,20.5,,,,,,26.5
4284,,,,,,,20.5,,,,,,26.5
4285,,,,,,,20.5,,,,,,26.5
4286,,,,,,,20.5,,,,,,26.5
4287,,,,,,,20.5,,,,,,26.5
4288,,,,,,,20.5,,,,,,26.5
4289,,,,,,,20.5,,,,,,26.5
4290,,,,,,,20.5,,,,,,26.5
4291,,,,,,,20.5,,,,,,26.5
4292,,,,,,,20.5,,,,,,26.5
4293,,,,,,,20.5,,,,,,26.5
4294,,,,,,,20.5,,,,,,26.5
4295,,,,,,,20.5,,,,,,26.5
4296,,,,,,,20.5,,,,,,26.5
4297,,,,,,,20.5,,,,,,26.5
4298,,,,,,,20.5,,,,,,26.5
4299,,,,,,,20.5,,,,,,26.5
4300,,,,,,,20.5,,,,,,26.5
4301,,,,,,,20.5,,,,,,26.5
4302,,,,,,,20.5,,,,,,26.5
4303,,,,,,,20.5,,,,,,26.5
4304,,,,,,,20.5,,,,,,26.5
4305,,,,,,,20.5,,,,,,26.5
4306,,,,,,,20.5,,,,,,26.5
4307,,,,,,,20.5,,,,,,26.5
4308,,,,,,,20.5,,,,,,26.5
4309,,,,,,,20.5,,,,,,26.5
4310,,,,,,,20.5,,,,,,26.5
4311,,,,,,,20.5,,,,,,26.5
4312,,,,,,,20.5,,,,,,26.5
4313,,,,,,,20.5,,,,,,26.5
4314,,,,,,,20.5,,,,,,26.5
4315,,,,,,,20.5,,,,,,26.5
4316,,,,,,,20.5,,,,,,26.5
4317,,,,,,,20.5,,,,,,26.5
4318,,,,,,,20.5,,,,,,26.5
4319,,,,,,,20.5,,,,,,26.5
4320,,,,,,,20.5,,,,,,26.5
4321,,,,,,,20.5,,,,,,26.5225
4322,,,,,,,20.5,,,,,,26.525
4323,,,,,,,20.5,,,,,,26.525
4324,,,,,,,20.5,,,,,,26.525
4325,,,,,,,20.5,,,,,,26.525
4326,,,,,,,20.5,,,,,,26.525
4327,,,,,,,20.5,,,,,,26.53333333
4328,,,,,,,20.5,,,,,,26.53333333
4329,,,,,,,20.5,,,,,,26.5475
4330,,,,,,,20.5,,,,,,26.55
4331,,,,,,,20.5,,,,,,26.55
4332,,,,,,,20.5,,,,,,26.55
4333,,,,,,,20.5,,,,,,26.55
4334,,,,,,,20.5,,,,,,26.55
4335,,,,,,,20.5,,,,,,26.55
4336,,,,,,,20.5,,,,,,26.55
4337,,,,,,,20.5,,,,,,26.55
4338,,,,,,,20.5,,,,,,26.55
4339,,,,,,,20.5,,,,,,26.55
4340,,,,,,,20.5,,,,,,26.55
4341,,,,,,,20.5,,,,,,26.55
4342,,,,,,,20.5,,,,,,26.55
4343,,,,,,,20.5,,,,,,26.56666667
4344,,,,,,,20.5,,,,,,26.56666667
4345,,,,,,,20.5,,,,,,26.5725
4346,,,,,,,20.5,,,,,,26.575
4347,,,,,,,20.5,,,,,,26.575
4348,,,,,,,20.5,,,,,,26.575
4349,,,,,,,20.5,,,,,,26.575
4350,,,,,,,20.5,,,,,,26.6
4351,,,,,,,20.5,,,,,,26.6
4352,,,,,,,20.5,,,,,,26.6
4353,,,,,,,20.5,,,,,,26.6
4354,,,,,,,20.5,,,,,,26.6
4355,,,,,,,20.5,,,,,,26.6
4356,,,,,,,20.5,,,,,,26.6
4357,,,,,,,20.5,,,,,,26.6
4358,,,,,,,20.5,,,,,,26.6
4359,,,,,,,20.5,,,,,,26.6
4360,,,,,,,20.5,,,,,,26.6
4361,,,,,,,20.5,,,,,,26.6
4362,,,,,,,20.5,,,,,,26.6
4363,,,,,,,20.5,,,,,,26.6
4364,,,,,,,20.5,,,,,,26.6
4365,,,,,,,20.5,,,,,,26.6
4366,,,,,,,20.5,,,,,,26.6
4367,,,,,,,20.5,,,,,,26.6
4368,,,,,,,20.5,,,,,,26.6
4369,,,,,,,20.5,,,,,,26.6
4370,,,,,,,20.5,,,,,,26.6
4371,,,,,,,20.5,,,,,,26.6
4372,,,,,,,20.5,,,,,,26.6
4373,,,,,,,20.5,,,,,,26.6
4374,,,,,,,20.5,,,,,,26.6
4375,,,,,,,20.5,,,,,,26.6
4376,,,,,,,20.5,,,,,,26.6
4377,,,,,,,20.5,,,,,,26.6
4378,,,,,,,20.5,,,,,,26.6
4379,,,,,,,20.5,,,,,,26.6
4380,,,,,,,20.5,,,,,,26.6
4381,,,,,,,20.5,,,,,,26.6
4382,,,,,,,20.5,,,,,,26.6
4383,,,,,,,20.5,,,,,,26.6
4384,,,,,,,20.5,,,,,,26.6
4385,,,,,,,20.5,,,,,,26.6
4386,,,,,,,20.5,,,,,,26.6
4387,,,,,,,20.5,,,,,,26.6
4388,,,,,,,20.5,,,,,,26.6
4389,,,,,,,20.5,,,,,,26.6
4390,,,,,,,20.5,,,,,,26.6
4391,,,,,,,20.5,,,,,,26.6
4392,,,,,,,20.5,,,,,,26.6
4393,,,,,,,20.5,,,,,,26.6
4394,,,,,,,20.5,,,,,,26.6
4395,,,,,,,20.5,,,,,,26.6
4396,,,,,,,20.5,,,,,,26.6
4397,,,,,,,20.5,,,,,,26.6
4398,,,,,,,20.5,,,,,,26.6
4399,,,,,,,20.5,,,,,,26.6
4400,,,,,,,20.5,,,,,,26.6
4401,,,,,,,20.5,,,,,,26.6
4402,,,,,,,20.5,,,,,,26.6
4403,,,,,,,20.5,,,,,,26.6
4404,,,,,,,20.5,,,,,,26.6
4405,,,,,,,20.5,,,,,,26.6
4406,,,,,,,20.5,,,,,,26.6
4407,,,,,,,20.5,,,,,,26.6
4408,,,,,,,20.5,,,,,,26.6
4409,,,,,,,20.5,,,,,,26.6
4410,,,,,,,20.5,,,,,,26.6
4411,,,,,,,20.5,,,,,,26.625
4412,,,,,,,20.5,,,,,,26.625
4413,,,,,,,20.5,,,,,,26.625
4414,,,,,,,20.5,,,,,,26.63333333
4415,,,,,,,20.5,,,,,,26.63333333
4416,,,,,,,20.5,,,,,,26.64
4417,,,,,,,20.5,,,,,,26.65
4418,,,,,,,20.5,,,,,,26.65
4419,,,,,,,20.5,,,,,,26.65
4420,,,,,,,20.5,,,,,,26.65
4421,,,,,,,20.5,,,,,,26.65
4422,,,,,,,20.5,,,,,,26.65
4423,,,,,,,20.5,,,,,,26.65
4424,,,,,,,20.5,,,,,,26.65
4425,,,,,,,20.5,,,,,,26.65
4426,,,,,,,20.5,,,,,,26.65
4427,,,,,,,20.5,,,,,,26.65
4428,,,,,,,20.5,,,,,,26.65
4429,,,,,,,20.5,,,,,,26.65
4430,,,,,,,20.5,,,,,,26.65
4431,,,,,,,20.5,,,,,,26.65
4432,,,,,,,20.5,,,,,,26.65
4433,,,,,,,20.5,,,,,,26.65
4434,,,,,,,20.5,,,,,,26.65
4435,,,,,,,20.5,,,,,,26.66666667
4436,,,,,,,20.5,,,,,,26.66666667
4437,,,,,,,20.5,,,,,,26.66666667
4438,,,,,,,20.5,,,,,,26.66666667
4439,,,,,,,20.5,,,,,,26.66666667
4440,,,,,,,20.5,,,,,,26.66666667
4441,,,,,,,20.5,,,,,,26.66666667
4442,,,,,,,20.5,,,,,,26.66666667
4443,,,,,,,20.5,,,,,,26.66666667
4444,,,,,,,20.5,,,,,,26.675
4445,,,,,,,20.5,,,,,,26.675
4446,,,,,,,20.5,,,,,,26.675
4447,,,,,,,20.5,,,,,,26.675
4448,,,,,,,20.5,,,,,,26.675
4449,,,,,,,20.5,,,,,,26.695
4450,,,,,,,20.5,,,,,,26.695
4451,,,,,,,20.5,,,,,,26.69666667
4452,,,,,,,20.5,,,,,,26.69666667
4453,,,,,,,20.5,,,,,,26.7
4454,,,,,,,20.5,,,,,,26.7
4455,,,,,,,20.5,,,,,,26.7
4456,,,,,,,20.5,,,,,,26.7
4457,,,,,,,20.5,,,,,,26.7
4458,,,,,,,20.5,,,,,,26.7
4459,,,,,,,20.5,,,,,,26.7
4460,,,,,,,20.5,,,,,,26.7
4461,,,,,,,20.5,,,,,,26.7
4462,,,,,,,20.5,,,,,,26.7
4463,,,,,,,20.5,,,,,,26.7
4464,,,,,,,20.525,,,,,,26.7
4465,,,,,,,20.525,,,,,,26.7
4466,,,,,,,20.525,,,,,,26.7
4467,,,,,,,20.525,,,,,,26.7
4468,,,,,,,20.525,,,,,,26.7
4469,,,,,,,20.525,,,,,,26.7
4470,,,,,,,20.53333333,,,,,,26.7
4471,,,,,,,20.53333333,,,,,,26.7
4472,,,,,,,20.53333333,,,,,,26.7
4473,,,,,,,20.53333333,,,,,,26.7
4474,,,,,,,20.53333333,,,,,,26.7
4475,,,,,,,20.53333333,,,,,,26.7
4476,,,,,,,20.53333333,,,,,,26.7
4477,,,,,,,20.55,,,,,,26.7
4478,,,,,,,20.55,,,,,,26.7
4479,,,,,,,20.55,,,,,,26.7
4480,,,,,,,20.55,,,,,,26.7
4481,,,,,,,20.55,,,,,,26.7
4482,,,,,,,20.55,,,,,,26.7
4483,,,,,,,20.55,,,,,,26.7
4484,,,,,,,20.55,,,,,,26.7
4485,,,,,,,20.55,,,,,,26.7
4486,,,,,,,20.55,,,,,,26.7
4487,,,,,,,20.55,,,,,,26.7
4488,,,,,,,20.55,,,,,,26.7
4489,,,,,,,20.55,,,,,,26.7
4490,,,,,,,20.55,,,,,,26.7
4491,,,,,,,20.55,,,,,,26.7
4492,,,,,,,20.55,,,,,,26.7
4493,,,,,,,20.55,,,,,,26.7
4494,,,,,,,20.55,,,,,,26.7
4495,,,,,,,20.55,,,,,,26.7
4496,,,,,,,20.55,,,,,,26.7
4497,,,,,,,20.55,,,,,,26.7
4498,,,,,,,20.55,,,,,,26.7
4499,,,,,,,20.55,,,,,,26.7
4500,,,,,,,20.55,,,,,,26.7
4501,,,,,,,20.55,,,,,,26.7
4502,,,,,,,20.55,,,,,,26.7
4503,,,,,,,20.55,,,,,,26.7
4504,,,,,,,20.55,,,,,,26.7
4505,,,,,,,20.55,,,,,,26.7
4506,,,,,,,20.55,,,,,,26.7
4507,,,,,,,20.55,,,,,,26.7
4508,,,,,,,20.55,,,,,,26.7
4509,,,,,,,20.55,,,,,,26.7
4510,,,,,,,20.55,,,,,,26.7
4511,,,,,,,20.55,,,,,,26.7
4512,,,,,,,20.55,,,,,,26.7
4513,,,,,,,20.55,,,,,,26.7
4514,,,,,,,20.55,,,,,,26.7
4515,,,,,,,20.56666667,,,,,,26.7
4516,,,,,,,20.56666667,,,,,,26.7
4517,,,,,,,20.56666667,,,,,,26.7
4518,,,,,,,20.56666667,,,,,,26.7
4519,,,,,,,20.56666667,,,,,,26.7
4520,,,,,,,20.56666667,,,,,,26.7
4521,,,,,,,20.575,,,,,,26.7
4522,,,,,,,20.575,,,,,,26.7
4523,,,,,,,20.6,,,,,,26.7
4524,,,,,,,20.6,,,,,,26.7
4525,,,,,,,20.6,,,,,,26.7
4526,,,,,,,20.6,,,,,,26.7
4527,,,,,,,20.6,,,,,,26.7
4528,,,,,,,20.6,,,,,,26.7
4529,,,,,,,20.6,,,,,,26.7
4530,,,,,,,20.6,,,,,,26.7
4531,,,,,,,20.6,,,,,,26.7
4532,,,,,,,20.6,,,,,,26.7
4533,,,,,,,20.6,,,,,,26.7
4534,,,,,,,20.6,,,,,,26.7
4535,,,,,,,20.6,,,,,,26.7
4536,,,,,,,20.6,,,,,,26.7
4537,,,,,,,20.6,,,,,,26.7
4538,,,,,,,20.6,,,,,,26.7
4539,,,,,,,20.6,,,,,,26.7
4540,,,,,,,20.6,,,,,,26.7
4541,,,,,,,20.6,,,,,,26.7
4542,,,,,,,20.6,,,,,,26.7
4543,,,,,,,20.6,,,,,,26.7
4544,,,,,,,20.6,,,,,,26.7
4545,,,,,,,20.6,,,,,,26.7
4546,,,,,,,20.6,,,,,,26.7
4547,,,,,,,20.6,,,,,,26.7
4548,,,,,,,20.6,,,,,,26.7
4549,,,,,,,20.6,,,,,,26.7
4550,,,,,,,20.6,,,,,,26.7
4551,,,,,,,20.6,,,,,,26.7
4552,,,,,,,20.6,,,,,,26.7
4553,,,,,,,20.6,,,,,,26.7
4554,,,,,,,20.6,,,,,,26.7
4555,,,,,,,20.6,,,,,,26.7
4556,,,,,,,20.6,,,,,,26.7
4557,,,,,,,20.6,,,,,,26.7
4558,,,,,,,20.6,,,,,,26.7
4559,,,,,,,20.6,,,,,,26.7
4560,,,,,,,20.6,,,,,,26.7
4561,,,,,,,20.6,,,,,,26.7
4562,,,,,,,20.6,,,,,,26.7
4563,,,,,,,20.6,,,,,,26.7
4564,,,,,,,20.6,,,,,,26.7
4565,,,,,,,20.6,,,,,,26.7
4566,,,,,,,20.6,,,,,,26.7
4567,,,,,,,20.6,,,,,,26.7
4568,,,,,,,20.6,,,,,,26.7
4569,,,,,,,20.6,,,,,,26.7
4570,,,,,,,20.6,,,,,,26.7
4571,,,,,,,20.6,,,,,,26.7
4572,,,,,,,20.6,,,,,,26.7
4573,,,,,,,20.6,,,,,,26.7
4574,,,,,,,20.6,,,,,,26.7
4575,,,,,,,20.6,,,,,,26.7
4576,,,,,,,20.6,,,,,,26.7
4577,,,,,,,20.6,,,,,,26.7
4578,,,,,,,20.6,,,,,,26.7
4579,,,,,,,20.6,,,,,,26.7
4580,,,,,,,20.6,,,,,,26.7
4581,,,,,,,20.6,,,,,,26.7
4582,,,,,,,20.6,,,,,,26.7
4583,,,,,,,20.6,,,,,,26.73
4584,,,,,,,20.6,,,,,,26.73
4585,,,,,,,20.6,,,,,,26.73
4586,,,,,,,20.6,,,,,,26.73
4587,,,,,,,20.6,,,,,,26.73
4588,,,,,,,20.6,,,,,,26.73
4589,,,,,,,20.6,,,,,,26.73
4590,,,,,,,20.6,,,,,,26.73333333
4591,,,,,,,20.6,,,,,,26.745
4592,,,,,,,20.6,,,,,,26.745
4593,,,,,,,20.6,,,,,,26.745
4594,,,,,,,20.6,,,,,,26.745
4595,,,,,,,20.6,,,,,,26.745
4596,,,,,,,20.6,,,,,,26.745
4597,,,,,,,20.6,,,,,,26.745
4598,,,,,,,20.6,,,,,,26.745
4599,,,,,,,20.6,,,,,,26.745
4600,,,,,,,20.6,,,,,,26.745
4601,,,,,,,20.6,,,,,,26.745
4602,,,,,,,20.6,,,,,,26.745
4603,,,,,,,20.6,,,,,,26.745
4604,,,,,,,20.6,,,,,,26.745
4605,,,,,,,20.6,,,,,,26.745
4606,,,,,,,20.6,,,,,,26.745
4607,,,,,,,20.6,,,,,,26.7475
