id,Temperature,Humidity
2607,21.29,19.745
2608,21.29,19.7
2609,21.29,19.625
2610,21.29,19.575
2611,21.29,19.6
2612,21.29,19.55
2613,21.29,19.6
2614,21.29,19.55
2615,21.29,19.4175
2616,21.29,19.525
2617,21.29,19.6
2618,21.39,19.5
2619,21.39,19.5
2620,21.39,19.5
2621,21.445,19.5
2622,21.5,19.5
2623,21.5,19.4725
2624,21.5,19.445
2625,21.5,19.4175
2626,21.5,19.4725
2627,21.5,19.445
2628,21.5,19.365
2629,21.5,19.39
2630,21.5,19.29
2631,21.5,19.315
2632,21.5,19.39
2633,21.55,19.34
2634,21.6,19.35666667
2635,21.6,19.29
2636,21.625,19.2225
2637,21.7,19.34
2638,21.64,19.31
2639,21.7,19.16666667
2640,21.675,19.125
2641,21.7,19.12
2642,21.63333333,19.03
2643,21.66666667,19.2
2644,21.7,19.2
2645,21.7,19.075
2646,21.7,19.1
2647,21.7225,19.1
2648,21.745,19.05
2649,21.76,19.06666667
2650,21.79,18.99333333
2651,21.79,19.05
2652,21.7675,19
2653,21.7675,19
2654,21.79,19
2655,21.79,19
2656,21.79,19.15
2657,21.76,19.03333333
2658,21.79,19.05
2659,21.79,19.1
2660,21.79,19.2
2661,21.79,19.2
2662,21.82333333,19.23
2663,21.89,19.32333333
2664,21.815,19.3675
2665,21.89,19.5
2666,21.89,19.55
2667,21.89,19.675
2668,21.89,19.5
2669,21.89,19.6
2670,21.89,19.76
2671,21.945,19.79
2672,22,19.79
2673,22,19.7175
2674,22,19.7675
2675,22,19.84
2676,22,19.87
2677,22,20
2678,22,20
2679,22.05,20.05
2680,22.06666667,20.06666667
2681,22.1,20.075
2682,22.1,20.13333333
2683,22.1,20.1975
2684,22.1,20.1
2685,22.1,20.13333333
2686,22.125,20.3175
2687,22.15,20.5
2688,22.16666667,20.46333333
2689,22.2,20.5
2690,22.2,20.445
2691,22.2,20.65
2692,22.2,20.7225
2693,22.2,20.55
2694,22.2,20.55
2695,22.2,20.7225
2696,22.175,20.745
2697,22.2,20.65
2698,22.2,20.625
2699,22.2,20.66333333
2700,22.2,20.745
2701,22.13333333,20.82333333
2702,22.16666667,20.85666667
2703,22.175,20.8975
2704,22.2,20.7
2705,22.2,20.945
2706,22.2,20.92
2707,22.2,21.1475
2708,22.2,21.245
2709,22.2,21.34
2710,22.2,21.3175
2711,22.2,21.29
2712,22.2,21.4175
2713,22.175,21.445
2714,22.16666667,21.46333333
2715,22.175,21.39
2716,22.2,21.5
2717,22.2,21.2925
2718,22.2,21.4
2719,22.2,21.445
2720,22.2,21.5
2721,22.2,21.575
2722,22.2,21.7675
2723,22.2,21.66666667
2724,22.2,21.7675
2725,22.15,21.745
2726,22.2,21.7
2727,22.16666667,21.76
2728,22.125,21.7475
2729,22.1,21.77
2730,22.1,21.49666667
2731,22.1,21.1475
2732,22.1,21.67
2733,22.1,21.84
2734,22.1,21.63333333
2735,22.1,21.1175
2736,22.1,21.575
2737,22.1,21.6
2738,22.1,21.625
2739,22.1,21.2925
2740,22.1,21.15
2741,22.075,21.2225
2742,22.1,21.2
2743,22.05,21.3975
2744,22.06666667,21.49333333
2745,22.075,21.3925
2746,22.03333333,21.56666667
2747,22.1,21.595
2748,22.1,21.225
2749,22.1,21.145
2750,22.1,21.32
2751,22.1,21.53333333
2752,22.1,21.3925
2753,22.1,21.16333333
2754,22.1,21.365
2755,22.1,21.06666667
2756,22.1,20.96333333
2757,22.1,21.26
2758,22.1,21.445
2759,22.1,21.46333333
2760,22.1,21.445
2761,22.1,21.2475
2762,22.06666667,21.06666667
2763,22.075,21.1725
2764,22.05,21.2425
2765,22,20.795
2766,22,20.96333333
2767,22,21.2425
2768,22,20.94
2769,22,21.15666667
2770,22.00833333,21.08416667
2771,22.01666667,21.01166667
2772,22,20.92
2773,21.9725,21.315
2774,22,21.15
2775,22,20.8675
2776,22,20.945
2777,22,21.32
2778,22,21.3925
2779,22,21.05
2780,22,21.2725
2781,21.96333333,21.46333333
2782,21.9725,21.3925
2783,21.96333333,21.29
2784,21.89,21.1725
2785,21.89,21.32333333
2786,21.9175,21.315
2787,21.89,21.39
2788,21.89,21.245
2789,21.89,21.22
2790,21.89,21.34
2791,21.89,21.29
2792,21.89,21.1725
2793,21.89,21.5225
2794,21.89,21.39
2795,21.89,21.2675
2796,21.865,21.32
2797,21.89,21.49666667
2798,21.865,21.3175
2799,21.79,21.53
2800,21.84,21.4425
2801,21.79,21.1975
2802,21.76,21.2
2803,21.745,21.1725
2804,21.79,21.445
2805,21.745,21.34
2806,21.73,21.29333333
2807,21.7225,21.5225
2808,21.7225,21.5225
2809,21.7,21.34
2810,21.73,21.56666667
2811,21.7225,21.525
2812,21.745,21.675
2813,21.79,21.6
2814,21.79,21.55
2815,21.79,21.63333333
2816,21.7675,21.7675
2817,21.7675,21.865
2818,21.79,21.82333333
2819,21.79,21.8175
2820,21.79,21.945
2821,21.7675,21.6975
2822,21.76,21.82666667
2823,21.7225,21.8925
2824,21.745,21.815
2825,21.7,21.82333333
2826,21.745,21.815
2827,21.7225,21.97
2828,21.79,22.05
2829,21.79,21.775
2830,21.7675,21.745
2831,21.79,21.79333333
2832,21.79,21.7225
2833,21.7675,21.79
2834,21.79,21.745
2835,21.7675,21.8175
2836,21.7675,21.89
2837,21.79,21.79
2838,21.79,21.79
2839,21.79,21.79
2840,21.79,21.65
2841,21.79,21.6
2842,21.79,21.745
2843,21.79,21.7
2844,21.79,21.65
2845,21.84,21.65
2846,21.84,21.6
2847,21.79,21.395
2848,21.79,21.6
2849,21.79,21.6225
2850,21.745,21.575
2851,21.7225,21.5475
2852,21.7,21.42666667
2853,21.7,21.525
2854,21.7,21.445
2855,21.7,21.575
2856,21.7,21.53333333
2857,21.7,21.6
2858,21.7,21.516
2859,21.7,21.36
2860,21.7,21.5
2861,21.7,21.2675
2862,21.66666667,21.39
2863,21.625,21.315
2864,21.6,21.39
2865,21.6,21.39
2866,21.6,21.34
2867,21.6,21.32333333
2868,21.6,21.29
2869,21.6,21.29
2870,21.6,21.2675
2871,21.6,21.2
2872,21.6,21.13333333
2873,21.6,21.13333333
2874,21.6,21.2
2875,21.625,21.2225
2876,21.65,21.2
2877,21.66666667,21.22666667
2878,21.65,21.125
2879,21.675,21.175
2880,21.7,21.125
2881,21.7,21.05
2882,21.63333333,20.96333333
2883,21.675,21.175
2884,21.7,21.08
2885,21.7,20.89
2886,21.625,20.9975
2887,21.65,20.9175
2888,21.65,20.89
2889,21.7,20.9175
2890,21.7,20.96333333
2891,21.7,20.85666667
2892,21.7,20.865
2893,21.7,20.945
2894,21.7,20.84
2895,21.7,20.89
2896,21.7,20.89
2897,21.7,20.84
2898,21.675,20.9725
2899,21.65,20.795
2900,21.6,20.6
2901,21.53333333,20.7
2902,21.5,20.6
2903,21.5,20.7
2904,21.5,20.7
2905,21.5,20.65
2906,21.5,20.7
2907,21.445,20.6
2908,21.39,20.5
2909,21.39,20.5
2910,21.39,20.5
2911,21.39,20.5
2912,21.39,20.5
2913,21.32333333,20.5
2914,21.32333333,20.5
2915,21.29,20.5
2916,21.29,20.39333333
2917,21.29,20.29
2918,21.2,20.29
2919,21.2,20.245
2920,21.2,20.15
2921,21.2,20.2
2922,21.175,20.2
2923,21.1,20.15
2924,21.1,20.2
2925,21.1,20.2
2926,21.1,20.1
2927,21.1,20.1
2928,21.05,20.05
2929,21,20
2930,21,20
2931,21,20
2932,21,20
2933,21,20
2934,21,19.945
2935,21,19.89
2936,20.89,20
2937,20.92666667,20
2938,21,19.89333333
2939,21,19.89
2940,21,19.89
2941,20.89,19.79
2942,21,19.79
2943,20.89,19.79
2944,20.89,19.79
2945,20.89,19.79
2946,20.89,19.79
2947,20.945,19.79
2948,20.89,19.79
2949,20.89,19.745
2950,21,19.79
2951,20.945,19.7
2952,20.96333333,19.63333333
2953,20.945,19.695
2954,21,19.5
2955,20.89,19.65
2956,20.89,19.5
2957,20.79,19.6
2958,20.84,19.65
2959,20.79,19.6
2960,20.79,19.6
2961,20.79,19.5
2962,20.7,19.39
2963,20.79,19.5
2964,20.745,19.445
2965,20.7,19.42666667
2966,20.7,19.4725
2967,20.7,19.445
2968,20.7,19.39
2969,20.7,19.5
2970,20.7,19.5
2971,20.63333333,19.32333333
2972,20.6,19.29
2973,20.6,19.34
2974,20.6,19.35666667
2975,20.6,19.29
2976,20.6,19.39
2977,20.63333333,19.39
2978,20.6,19.29
2979,20.6,19.29
2980,20.65,19.29
2981,20.6,19.29
2982,20.5,19.29
2983,20.5,19.29
2984,20.5,19.29
2985,20.39,19.245
2986,20.34,19.29
2987,20.39,19.445
2988,20.39,19.29
2989,20.39,19.34
2990,20.39,19.29
2991,20.5,19.29
2992,20.5,19.29
2993,20.445,19.245
2994,20.39,19.29
2995,20.39,19.34
2996,20.5,19.34
2997,20.445,19.29
2998,20.39,19.29
2999,20.39,19.245
3000,20.445,19.29
3001,20.5,19.29
3002,20.5,19.29
3003,20.5,19.29
3004,20.5,19.245
3005,20.5,19.26
3006,20.5,19.2
3007,20.39,19.2
3008,20.39,19.2
3009,20.39,19.29
3010,20.39,19.245
3011,20.39,19.2
3012,20.39,19.2
3013,20.39,19.2
3014,20.39,19.2
3015,20.39,19.245
3016,20.39,19.2
3017,20.39,19.245
3018,20.39,19.2
3019,20.445,19.2
3020,20.5,19.2
3021,20.5,19.2
3022,20.445,19.15
3023,20.39,19.1
3024,20.39,19.1
3025,20.39,19.2
3026,20.39,19.1
3027,20.39,19.1
3028,20.39,19.2
3029,20.39,19.15
3030,20.39,19.1
3031,20.39,19.1
3032,20.29,19.16666667
3033,20.29,19.2
3034,20.29,19.1
3035,20.29,19.2
3036,20.29,19.2
3037,20.2675,19.175
3038,20.245,19.245
3039,20.245,19.245
3040,20.29,19.245
3041,20.245,19.245
3042,20.29,19.245
3043,20.29,19.2
3044,20.29,19.2
3045,20.29,19.2
3046,20.29,19.2
3047,20.26,19.19666667
3048,20.29,19.29
3049,20.29,19.2
3050,20.29,19.2
3051,20.29,19.1
3052,20.29,19.2
3053,20.29,19.2
3054,20.29,19.2
3055,20.29,19.2
3056,20.245,19.2
3057,20.2,19.15
3058,20.2,19.2
3059,20.29,19.2
3060,20.2,19.1
3061,20.2,19.1
3062,20.2,19.1
3063,20.15,19.1
3064,20.2,19.2
3065,20.2,19.2
3066,20.2,19.13333333
3067,20.15,19.15
3068,20.2,19.1
3069,20.2,19.1
3070,20.2,19
3071,20.2,19.1
3072,20.2,19.1
3073,20.2,19.06666667
3074,20.2,19.1
3075,20.2,19
3076,20.2,19.1
3077,20.2,19.1
3078,20.2,19
3079,20.2,19.03333333
3080,20.2,19.05
3081,20.15,19.1
3082,20.2,19.1
3083,20.2,19.1
3084,20.2,19.1
3085,20.2,19.05
3086,20.15,19
3087,20.13333333,19.06666667
3088,20.15,19.05
3089,20.16666667,19.1
3090,20.2,19
3091,20.2,19
3092,20.1,19.1
3093,20.2,19.1
3094,20.2,19
3095,20.2,19.03333333
3096,20.15,18.945
3097,20.2,19.05
3098,20.2,18.89
3099,20.2,19
3100,20.2,19
3101,20.2,19
3102,20.2,18.92666667
3103,20.2,18.89
3104,20.2,19
3105,20.2,18.945
3106,20.2,18.89
3107,20.2,18.89
3108,20.15,18.945
3109,20.16666667,18.92666667
3110,20.2,18.92666667
3111,20.2,18.89
3112,20.2,18.89
3113,20.2,18.89
3114,20.2,18.89
3115,20.2,18.96333333
3116,20.2,19
3117,20.2,19
3118,20.2,18.89
3119,20.1,18.89
3120,20.2,18.89
3121,20.2,18.89
3122,20.2,18.89
3123,20.15,18.89
3124,20.15,18.89
3125,20.13333333,18.89
3126,20.05,18.89
3127,20.05,18.89
3128,20,18.89
3129,20.1,18.89
3130,20.1,18.89
3131,20.1,18.79
3132,20.05,18.89
3133,20.05,18.89
3134,20.05,18.89
3135,20,18.89
3136,20,18.89
3137,20,18.89
3138,20.1,19
3139,20,18.89
3140,20,18.79
3141,20.1,18.89
3142,19.945,18.84
3143,20,18.89
3144,20,18.89
3145,20,18.89
3146,20,18.89
3147,20,18.89
3148,20.06666667,18.89
3149,20.05,18.79
3150,20.1,18.89
3151,20.1,18.89
3152,20.05,18.84
3153,20.1,18.89
3154,20.1,18.89
3155,20.05,18.84
3156,20,18.79
3157,20,18.84
3158,20,18.89
3159,20,18.84
3160,20,18.89
3161,20,18.89
3162,20,18.89
3163,20,18.89
3164,20.1,18.89
3165,20,18.89
3166,20.05,18.84
3167,20.05,18.84
3168,20.05,18.89
3169,20,18.89
3170,20,18.745
3171,20,18.84
3172,20,18.89
3173,20,18.84
3174,20,18.84
3175,20,18.89
3176,20,18.84
3177,20,18.84
3178,20,18.79
3179,20,18.84
3180,19.945,18.89
3181,20,18.82333333
3182,20,18.84
3183,20,18.79
3184,20,18.84
3185,20,18.89
3186,20,18.84
3187,20,18.84
3188,20,18.84
3189,20,18.79
3190,20.03333333,18.79
3191,20,18.79
3192,20,18.745
3193,20,18.79
3194,20,18.745
3195,20,18.79
3196,19.945,18.84
3197,20,18.89
3198,20,18.79
3199,20,18.79
3200,20,18.79
3201,20,18.79
3202,20,18.7
3203,19.92666667,18.79
3204,19.89,18.79
3205,19.79,18.79
3206,19.89,18.89
3207,19.89,18.89
3208,19.89,18.84
3209,19.89,18.79
3210,19.89,18.89
3211,19.89,18.89
3212,19.89,18.89
3213,19.89,18.89
3214,19.89,18.79
3215,20,18.79
3216,20,18.79
3217,20,18.79
3218,20,18.79
3219,20,18.79
3220,20,18.79
3221,20,18.79
3222,20,18.7
3223,20,18.79
3224,20,18.79
3225,20,18.79
3226,20,18.7
3227,19.945,18.79
3228,19.945,18.79
3229,20,18.79
3230,20,18.79
3231,20,18.76
3232,20,18.7
3233,20,18.7
3234,20,18.7675
3235,20,18.7675
3236,20,18.745
3237,20.06666667,18.79
3238,20.1,18.79
3239,20,18.6
3240,20,18.65
3241,19.945,18.7
3242,19.89,18.745
3243,19.89,18.79
3244,19.89,18.79
3245,19.89,18.79
3246,20,18.745
3247,20,18.7
3248,20,18.7
3249,20,18.7
3250,20,18.7
3251,19.9725,18.745
3252,20,18.79
3253,20,18.7
3254,20,18.745
3255,20,18.745
3256,20,18.745
3257,20,18.79
3258,20,18.73
3259,20,18.73
3260,20,18.79
3261,20,18.79
3262,20,18.79
3263,20,18.79
3264,20,18.7
3265,20,18.745
3266,20,18.79
3267,20,18.79
3268,20,18.7
3269,20,18.7
3270,20,18.7
3271,20,18.7
3272,20,18.7
3273,20,18.65
3274,20,18.7
3275,20,18.7
3276,20,18.745
3277,20,18.79
3278,20,18.7
3279,20,18.65
3280,20,18.6
3281,20,18.7
3282,20,18.7
3283,20,18.7
3284,20,18.7
3285,20.05,18.7
3286,20,18.65
3287,20,18.6
3288,20,18.7
3289,20.05,18.7
3290,20,18.7
3291,20,18.7
3292,20,18.7
3293,20,18.7
3294,20,18.7
3295,20,18.7
3296,20,18.7
3297,20,18.7
3298,20,18.7
3299,20,18.6
3300,20,18.66666667
3301,20,18.7
3302,20,18.7
3303,20,18.7
3304,20,18.7
3305,20,18.7
3306,20.05,18.7
3307,20.03333333,18.63333333
3308,20,18.7
3309,20,18.65
3310,20,18.65
3311,19.945,18.7
3312,19.89,18.7
3313,20,18.65
3314,19.945,18.7
3315,20,18.7
3316,20,18.7
3317,20,18.7
3318,20,18.7
3319,20,18.6
3320,19.945,18.7
3321,19.945,18.7
3322,19.945,18.7
3323,19.945,18.7
3324,20,18.7
3325,20,18.7
3326,20,18.7
3327,20,18.7
3328,19.92666667,18.7
3329,19.945,18.7
3330,20,18.7
3331,20,18.7
3332,19.945,18.7
3333,19.945,18.7
3334,19.945,18.7
3335,19.92666667,18.7
3336,20,18.7
3337,20,18.7
3338,19.96333333,18.7
3339,19.945,18.745
3340,19.89,18.745
3341,20,18.79
3342,19.945,18.79
3343,19.92666667,18.79
3344,19.89,18.745
3345,19.89,18.79
3346,19.89,18.7
3347,19.89,18.79
3348,19.89,18.79
3349,19.89,18.79
3350,19.89,18.79
3351,19.89,18.76
3352,19.89,18.815
3353,19.89,18.79
3354,19.89,18.79
3355,19.89,18.79
3356,19.89,18.84
3357,19.89,18.79
3358,19.89,18.84
3359,19.89,18.89
3360,19.89,18.84
3361,19.89,18.84
3362,19.89,18.89
3363,19.89,18.79
3364,19.89,18.85666667
3365,19.89,18.89
3366,19.89,18.89
3367,19.89,18.89
3368,19.89,18.89
3369,19.89,18.89
3370,19.89,18.89
3371,19.89,18.89
3372,19.89,18.89
3373,19.89,18.85666667
3374,19.89,18.89
3375,19.89,18.89
3376,19.89,18.89
3377,19.84,18.89
3378,19.79,18.89
3379,19.89,18.89
3380,19.89,18.89
3381,19.84,18.945
3382,19.89,18.89
3383,19.89,18.89
3384,19.89,18.89
3385,19.89,18.89
3386,19.89,18.89
3387,19.89,18.945
3388,19.89,18.89
3389,19.89,18.89
3390,19.89,18.89
3391,19.89,18.96333333
3392,19.89,19
3393,19.89,19
3394,19.89,18.89
3395,19.89,18.945
3396,19.89,19
3397,19.89,18.89
3398,19.89,19
3399,19.89,18.945
3400,19.89,18.89
3401,19.89,18.89
3402,19.89,18.945
3403,19.89,18.89
3404,19.89,18.89
3405,19.89,18.89
3406,19.89,18.89
3407,19.89,18.89
3408,19.89,18.945
3409,19.89,18.89
3410,19.89,18.89
3411,19.89,19
3412,19.89,18.89
3413,19.89,19
3414,19.89,19
3415,19.89,19
3416,19.89,19
3417,19.89,19
3418,19.89,19.05
3419,19.89,19.05
3420,19.79,19
3421,19.89,19.05
3422,19.89,19.05
3423,19.89,19.1
3424,19.79,19
3425,19.89,19
3426,19.89,19
3427,19.89,19
3428,19.89,19
3429,19.84,19
3430,19.79,19
3431,19.79,19
3432,19.79,19
3433,19.79,19
3434,19.79,19
3435,19.79,19
3436,19.89,19.05
3437,19.84,19
3438,19.85666667,19.06666667
3439,19.79,19
3440,19.79,19
3441,19.79,19
3442,19.84,19.1
3443,19.79,19.1
3444,19.84,19.1
3445,19.79,19.05
3446,19.79,19.1
3447,19.79,19.1
3448,19.79,19.1
3449,19.79,19.1
3450,19.89,19.1
3451,19.79,19.1
3452,19.79,19.1
3453,19.79,19.1
3454,19.79,19.1
3455,19.79,19.1
3456,19.79,19.16666667
3457,19.79,19.1
3458,19.84,19.2
3459,19.79,19.15
3460,19.79,19.15
3461,19.79,19.1
3462,19.79,19.2
3463,19.745,19.2
3464,19.79,19.2
3465,19.79,19.2
3466,19.79,19.2
3467,19.79,19.2
3468,19.79,19.2
3469,19.79,19.2
3470,19.79,19.2
3471,19.79,19.2
3472,19.79,19.2
3473,19.79,19.2
3474,19.79,19.245
3475,19.79,19.2
3476,19.79,19.2
3477,19.79,19.245
3478,19.79,19.245
3479,19.79,19.245
3480,19.79,19.29
3481,19.79,19.29
3482,19.79,19.2
3483,19.79,19.29
3484,19.79,19.29
3485,19.79,19.29
3486,19.79,19.29
3487,19.79,19.29
3488,19.79,19.29
3489,19.79,19.29
3490,19.79,19.29
3491,19.79,19.29
3492,19.79,19.29
3493,19.79,19.29
3494,19.79,19.29
3495,19.79,19.29
3496,19.79,19.29
3497,19.79,19.35666667
3498,19.79,19.29
3499,19.79,19.29
3500,19.79,19.29
3501,19.79,19.29
3502,19.79,19.29
3503,19.79,19.29
3504,19.79,19.39
3505,19.79,19.29
3506,19.79,19.29
3507,19.84,19.29
3508,19.79,19.29
3509,19.79,19.29
3510,19.79,19.29
3511,19.79,19.29
3512,19.79,19.29
3513,19.79,19.29
3514,19.79,19.32333333
3515,19.79,19.39
3516,19.79,19.34
3517,19.79,19.39
3518,19.79,19.29
3519,19.79,19.29
3520,19.79,19.29
3521,19.79,19.29
3522,19.79,19.29
3523,19.79,19.29
3524,19.79,19.29
3525,19.79,19.29
3526,19.79,19.29
3527,19.79,19.29
3528,19.79,19.29
3529,19.79,19.29
3530,19.79,19.29
3531,19.79,19.29
3532,19.79,19.35666667
3533,19.79,19.29
3534,19.79,19.32333333
3535,19.79,19.29
3536,19.745,19.34
3537,19.79,19.34
3538,19.79,19.39
3539,19.7,19.39
3540,19.7,19.39
3541,19.745,19.39
3542,19.79,19.39
3543,19.79,19.39
3544,19.745,19.39
3545,19.745,19.39
3546,19.79,19.39
3547,19.79,19.39
3548,19.7,19.39
3549,19.76,19.39
3550,19.73,19.39
3551,19.745,19.39
3552,19.7,19.39
3553,19.7225,19.39
3554,19.7,19.39
3555,19.745,19.39
3556,19.79,19.39
3557,19.73,19.39
3558,19.79,19.39
3559,19.79,19.39
3560,19.79,19.34
3561,19.79,19.39
3562,19.79,19.29
3563,19.79,19.315
3564,19.745,19.34
3565,19.7,19.29
3566,19.745,19.29
3567,19.79,19.29
3568,19.79,19.29
3569,19.745,19.29
3570,19.79,19.29
3571,19.745,19.29
3572,19.79,19.29
3573,19.7,19.29
3574,19.7675,19.29
3575,19.79,19.29
3576,19.79,19.29
3577,19.745,19.29
3578,19.7,19.34
3579,19.745,19.34
3580,19.745,19.29
3581,19.79,19.29
3582,19.79,19.29
3583,19.79,19.29
3584,19.79,19.29
3585,19.79,19.29
3586,19.79,19.29
3587,19.79,19.29
3588,19.79,19.26
3589,19.79,19.29
3590,19.79,19.2
3591,19.79,19.2
3592,19.79,19.2
3593,19.79,19.2
3594,19.79,19.2
3595,19.79,19.245
3596,19.76,19.26
3597,19.79,19.29
3598,19.76,19.29
3599,19.79,19.29
3600,19.745,19.29
3601,19.79,19.29
3602,19.745,19.29
3603,19.73,19.32333333
3604,19.745,19.34
3605,19.7,19.34
3606,19.7,19.39
3607,19.7,19.39
3608,19.7,19.39
3609,19.7,19.39
3610,19.745,19.39
3611,19.7,19.39
3612,19.7,19.39
3613,19.7,19.39
3614,19.7,19.39
3615,19.7,19.39
3616,19.7,19.39
3617,19.7,19.39
3618,19.7,19.39
3619,19.7,19.39
3620,19.7,19.39
3621,19.7,19.39
3622,19.7,19.39
3623,19.745,19.39
3624,19.7225,19.39
3625,19.7,19.39
3626,19.7,19.39
3627,19.7,19.39
3628,19.79,19.39
3629,19.7,19.39
3630,19.7,19.39
3631,19.7,19.39
3632,19.7,19.39
3633,19.7,19.39
3634,19.7,19.39
3635,19.7,19.39
3636,19.7,19.39
3637,19.7,19.39
3638,19.7,19.39
3639,19.7,19.39
3640,19.7,19.39
3641,19.7,19.39
3642,19.7,19.35666667
3643,19.7,19.39
3644,19.65,19.34
3645,19.7,19.39
3646,19.7,19.29
3647,19.7,19.29
3648,19.7,19.29
3649,19.7,19.29
3650,19.7,19.245
3651,19.7,19.245
3652,19.7,19.2
3653,19.7,19.2
3654,19.7,19.29
3655,19.7,19.2
3656,19.745,19.2675
3657,19.76,19.23
3658,19.745,19.2
3659,19.79,19.2
3660,19.79,19.2
3661,19.79,19.2
3662,19.7675,19.2
3663,19.79,19.2
3664,19.79,19.2
3665,19.79,19.2
3666,19.73,19.2
3667,19.745,19.245
3668,19.7,19.2
3669,19.745,19.245
3670,19.745,19.29
3671,19.7,19.29
3672,19.79,19.29
3673,19.7,19.29
3674,19.7,19.29
3675,19.7,19.29
3676,19.7,19.29
3677,19.7,19.29
3678,19.7,19.34
3679,19.7,19.39
3680,19.7,19.39
3681,19.66666667,19.35666667
3682,19.7,19.39
3683,19.7,19.39
3684,19.65,19.34
3685,19.7,19.39
3686,19.66666667,19.35666667
3687,19.66666667,19.35666667
3688,19.7,19.39
3689,19.65,19.34
3690,19.6,19.29
3691,19.7,19.39
3692,19.65,19.34
3693,19.66666667,19.35666667
3694,19.65,19.34
3695,19.6,19.29
3696,19.7,19.39
3697,19.7,19.39
3698,19.7,19.39
3699,19.7,19.39
3700,19.65,19.34
3701,19.7,19.39
3702,19.65,19.34
3703,19.7,19.4175
3704,19.7,19.445
3705,19.7,19.39
3706,19.7,19.39
3707,19.7,19.39
3708,19.65,19.34
3709,19.7,19.39
3710,19.7,19.39
3711,19.7,19.39
3712,19.7,19.39
3713,19.6,19.29
3714,19.7,19.39
3715,19.7,19.39
3716,19.7,19.39
3717,19.7,19.39
3718,19.7,19.5
3719,19.7,19.5
3720,19.7,19.5
3721,19.7,19.5
3722,19.65,19.445
3723,19.7,19.5
3724,19.7,19.445
3725,19.65,19.445
3726,19.6,19.39
3727,19.7,19.5
3728,19.7,19.5
3729,19.7,19.5
3730,19.6,19.42666667
3731,19.6,19.39
3732,19.6,19.5
3733,19.6,19.5
3734,19.575,19.5
3735,19.6,19.5
3736,19.6,19.5
3737,19.6,19.5
3738,19.6,19.5
3739,19.6,19.5
3740,19.6,19.5
3741,19.6,19.5
3742,19.6,19.5
3743,19.6,19.5
3744,19.6,19.5
3745,19.6,19.5
3746,19.6,19.5
3747,19.6,19.5
3748,19.6,19.5
3749,19.6,19.5
3750,19.63333333,19.53333333
3751,19.6,19.5
3752,19.625,19.5
3753,19.6,19.5
3754,19.6,19.5
3755,19.65,19.55
3756,19.7,19.55
3757,19.675,19.5
3758,19.675,19.5
3759,19.7,19.5
3760,19.675,19.5
3761,19.7,19.5
3762,19.7,19.5
3763,19.68,19.478
3764,19.7,19.5
3765,19.675,19.4725
3766,19.66666667,19.46333333
3767,19.7,19.5
3768,19.7,19.5
3769,19.7,19.5
3770,19.7,19.5
3771,19.7,19.5
3772,19.63333333,19.42666667
3773,19.7,19.5
3774,19.7,19.5
3775,19.66666667,19.46333333
3776,19.675,19.4725
3777,19.7,19.5
3778,19.675,19.4725
3779,19.63333333,19.42666667
3780,19.675,19.4725
3781,19.66666667,19.46333333
3782,19.65,19.445
3783,19.65,19.4725
3784,19.63333333,19.5
3785,19.625,19.5
3786,19.6,19.5
3787,19.6,19.5
3788,19.6,19.5
3789,19.6,19.5
3790,19.575,19.55
3791,19.575,19.6
3792,19.575,19.6
3793,19.6,19.6
3794,19.63333333,19.6
3795,19.65,19.5
3796,19.7,19.53333333
3797,19.7675,19.5
3798,19.79,19.39
3799,19.79,19.39
3800,19.89,19.4175
3801,19.89,19.39
3802,19.92666667,19.42666667
3803,19.945,19.365
3804,20,19.34
3805,20,19.29
3806,20,19.29
3807,20,19.2675
3808,20.06666667,19.26
3809,20.1,19.29
3810,20.13333333,19.23
3811,20.15,19.2225
3812,20.13333333,19.2
3813,20.2,19.2
3814,20.2675,19.2
3815,20.2675,19.175
3816,20.29,19.175
3817,20.29,19.15
3818,20.365,19.1
3819,20.39,19.075
3820,20.39,19.03333333
3821,20.39,19
3822,20.445,19.05
3823,20.5,19.025
3824,20.5,19
3825,20.525,19
3826,20.55,19
3827,20.6,18.9725
3828,20.6,18.92666667
3829,20.65,18.945
3830,20.7,18.9175
3831,20.7,18.89
3832,20.7,18.89
3833,20.745,18.89
3834,20.76,18.85666667
3835,20.79,18.84
3836,20.79,18.815
3837,20.79,18.84
3838,20.82333333,18.85666667
3839,20.815,18.815
3840,20.84,18.84
3841,20.89,18.84
3842,20.89,18.815
3843,20.89,18.82333333
3844,20.96333333,18.79
3845,20.9725,18.79
3846,20.96333333,18.79
3847,21,18.7675
3848,21,18.7675
3849,21,18.7675
3850,21,18.7
3851,21.075,18.7
3852,21.125,18.7
3853,21.1,18.66666667
3854,21.13333333,18.6
3855,21.15,18.6
3856,21.2,18.6
3857,21.2,18.6
3858,21.2675,18.6
3859,21.29,18.6
3860,21.29,18.56666667
3861,21.29,18.525
3862,21.315,18.525
3863,21.365,18.5
3864,21.35666667,18.5
3865,21.39,18.5
3866,21.4175,18.5
3867,21.39,18.445
3868,21.5,18.5
3869,21.5,18.5
3870,21.5,18.5
3871,21.5,18.4725
3872,21.5,18.42666667
3873,21.55,18.39
3874,21.6,18.39
3875,21.6,18.39
3876,21.6,18.39
3877,21.7,18.39
3878,21.7,18.365
3879,21.7,18.29
3880,21.7,18.29
3881,21.7,18.29
3882,21.745,18.245
3883,21.745,18.2
